index,provider ID,provider name,provider category,provider location,flow ID,flow name,flow category,flow unit,flow type
247,b67672e3-fab8-477f-a1e1-c3a2c5d056e6,"Mechanical Recycling, LDPE Food Packaging Film (med-large format) (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,f3b1eab2-e5e6-4869-9eb1-4b156cedd704,"Flakes, LDPE Food Packaging Film (med-large format)",,kg,waste
248,a62359e6-fa18-4982-94bf-0d904fc32e56,"Reclaiming, sorted mixed plastics, PP Non-food Packaging Films ",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,6170897c-dd79-4df6-8e80-06b609f8917b,"sorted mixed plastics, PP Non-food Packaging Films ",,kg,waste
249,d995b5db-51c6-4f05-9fea-8b58a8ce494a,"Reclaiming, Sorted PET Food Bottles",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,f286fcb2-12d2-4d45-b20e-f44c5f1142fa,Sorted PET Food Bottles,,kg,waste
250,44be8151-bf29-4b82-ad74-aab569cfc6ef,"Reclaiming, sorted mixed plastics, PP Other Food Rigid",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,9e2002cf-ed0b-4bb5-9658-9f15598ae79b,"sorted mixed plastics, PP Other Food Rigid",,kg,waste
251,2a5dc4b1-a08d-40c8-a26e-598773d4c7e2,"Disposal, PET Food Bottles",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,3322dc86-3364-4726-885e-619deb450dc8,"Disposal, PET Food Bottles",,kg,waste
252,6c96a609-cd7e-3f19-a151-27deb823d3e4,"Combustion, dry wood residue, AP-42","22: Utilities/2213: Water, Sewage and Other Systems",RNA,405b0729-a9a8-308e-8f24-c6610f59b351,"Combustion, dry wood residue, AP-42","Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",MJ,product
253,85cc9ce7-c801-36bd-ac92-2bb7bf7b5209,"Fuels, burned at unbleached kraft bag sack paper, average production, at mill","31-33: Manufacturing/3221: Pulp, Paper, and Paperboard Mills",RNA,9475d62c-11e0-351b-aa9e-7fb9e035b96b,"Fuels, burned at unbleached kraft bag sack paper, average production, at mill","Technosphere flows/31-33: Manufacturing/3221: Pulp, Paper, and Paperboard Mills",MJ,product
254,2d5148a9-4f42-434a-8397-5b5db7e2b13c,"Reclaiming, sorted mixed plastics, HDPE Non-food Bottles",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,26e4ce23-270a-4422-901e-30d7535da2b5,"sorted mixed plastics, HDPE Non-food Bottles",,kg,waste
255,0853441e-0b11-30f6-87c5-00ca7df78e21,"Heat, indirect, heated zones, softwood, plywood veneer drying, AP-42","31-33: Manufacturing/3212: Veneer, Plywood, and Engineered Wood Product Manufacturing",RNA,4b5cad63-18f1-30c7-ae7c-79f60094c8f0,"Heat, indirect, heated zones, softwood, plywood veneer drying, AP-42","Technosphere flows/31-33: Manufacturing/3212: Veneer, Plywood, and Engineered Wood Product Manufacturing",kg,product
256,2753c5de-221b-369a-84de-689d354b8b2d,"Forest residue, preprocessed, at conversion facility",48-49: Transportation and Warehousing/4842: Specialized Freight Trucking,RNA,658f8e12-f566-3e01-930c-e95cf9fa2c2b,"Forest residue, preprocessed, at conversion facility",Technosphere flows/48-49: Transportation and Warehousing/4842: Specialized Freight Trucking,kg,product
257,a1c4409b-9e9e-4f3b-bec0-f319fef1e3c5,Zeolite Bridge; USLCI to USEEIO,Bridge Processes/USLCI to USEEIO,,8f395d18-ce0c-39a8-b548-b184a6b9ee68,"Zeolite, powder, at plant",Technosphere flows/CUTOFF Flows,kg,product
258,309485bd-a13b-4539-a23c-036c0b23b4f5,Silica sand Bridge; USLCI to USEEIO,Bridge Processes/USLCI to USEEIO,,0cc6f1f6-5ff4-36c7-ba84-472348971d75,"Silica sand, at plant","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",kg,product
259,76a47261-8a9c-30a2-93a6-f5a029aded6f,"Bauxite, at mine","21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",GLO,3ca71da3-edfd-3ad6-b756-f08a12542156,"Bauxite, at mine","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",kg,product
260,2e8facf6-46aa-4ddb-95de-a4e2a00eb2bb,"Polypropylene, PP, virgin resin, food bottle grade",Z2: Packaging Economy/A3: Polymers,,d0477b6a-115f-350d-bbb4-7f62243e3476,"Polypropylene, PP, virgin resin, at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
261,c245a252-0860-41d2-9789-802bab7984ab,"Containerboard, average production, at mill","31-33: Manufacturing/3221: Pulp, Paper, and Paperboard Mills",US,42385daf-e0a4-35de-9a68-931400275c60,"Containerboard, average production, at mill","Technosphere flows/31-33: Manufacturing/3221: Pulp, Paper, and Paperboard Mills",kg,product
262,1dbafde2-2bc3-405c-9726-4d92fe7d29f9,"Polyethylene, linear low-density, LLDPE, virgin resin, at plant","31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",RNA,1ca3b8d5-a002-41c1-bdce-8db63ea6291e,"Polyethylene, linear low-density, LLDPE, virgin resin, at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
263,d85c6177-4580-35f0-afd6-52125ababf10,"Heat, onsite boiler, hardwood mill, average, SE","22: Utilities/2213: Water, Sewage and Other Systems",US,833c3f72-fbbe-37ea-adf8-929b47ec0255,Heat; onsite boiler; hardwood mill; average,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",MJ,product
264,d85c6177-4580-35f0-afd6-52125ababf10,"Heat, onsite boiler, hardwood mill, average, SE","22: Utilities/2213: Water, Sewage and Other Systems",US,97624ce0-6d6a-3376-bfa7-c663b3c7e48d,Electricity; onsite boiler; hardwood mill; average,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",MJ,product
265,1eb8adfd-3a6d-403a-8be7-38720c93c7dc,"Microplastics, PP, Filtration",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,e15944ad-614d-4d2a-b755-e33b6e6fdf6b,"Microplastics, PP",,kg,waste
266,1aaaa135-c0c8-4d9f-8db0-3a8f8b362228,"Microplastics, PP, Marine Environment",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,e15944ad-614d-4d2a-b755-e33b6e6fdf6b,"Microplastics, PP",,kg,waste
267,ce587724-1be4-3da0-b7a2-988592c28b9a,"Sawn lumber, hardwood, rough, green, at sawmill, SE",31-33: Manufacturing/3211: Sawmills and Wood Preservation,US,6170b901-641c-3088-a8c0-799f9e5f766f,Sawn lumber; hardwood; rough; green; at sawmill,Technosphere flows/31-33: Manufacturing/3211: Sawmills and Wood Preservation,kg,product
268,0d95cc8b-a9a0-3630-a760-1ab4d88257d8,"Natural soda ash (Sodium carbonate), at plant","21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",US,c0af8d39-2a03-3e1d-8548-67989e0fda5a,"Natural soda ash (Sodium carbonate), at plant","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",kg,product
269,8bbd18cf-dc1d-406d-86c2-afa93469ab6e,Ethylene,Z2: Packaging Economy/A2: Basic Chemicals and Monomers/Monomer,,ec1bf0d1-ff71-4960-aa0f-9fc87c14f972,"Ethylene, at plant, kg",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,kg,product
270,fbf695ff-eb8d-4cb7-9784-0bc6f834a7c2,"Pyrolysis, HDPE Other Food Rigid",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,c4b49526-fb85-46a0-9d10-c2cfc179b90d,"Flakes, HDPE Other Food Rigid",,kg,waste
271,1287946e-e5be-46ac-bc69-94867516eb1e,Electricity Mix (Global),Z1: Background,,5f9e4330-20e4-4f3f-94c6-f8fedf7b5ff5,"Electricity, at grid","Technosphere flows/22: Utilities/2211: Electric Power Generation, Transmission and Distribution",MJ,product
272,11256034-2355-3add-ade9-59983025dded,"Corn, whole plant, at field","11: Agriculture, Forestry, Fishing and Hunting/1111: Oilseed and Grain Farming",RNA,8db31b1d-1a59-304c-801f-a3cd8a23ba45,"Corn, at field","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1111: Oilseed and Grain Farming",kg,product
273,1b3e0fa2-3e38-3474-a5d6-6dd3e3452395,Concrete pipe production; at plant,31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,US,ca384d88-ed32-374b-bc19-cf12d609a88d,Concrete pipe production; at plant,Technosphere flows/31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,kg,product
274,6baa9816-6151-3af1-b230-d28bebfb5227,"Roundwood, hardwood, green, at mill, SE","11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",US,6ce8c09f-8a15-3d59-a868-8093b62c4ff4,Roundwood; hardwood; green; at mill,"Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",m3,product
275,6baa9816-6151-3af1-b230-d28bebfb5227,"Roundwood, hardwood, green, at mill, SE","11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",US,cbb91e4a-0a0f-3b79-9f6f-d54d716e05ea,Bark; hardwood; green; at mill,"Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",kg,product
276,a4d50806-708e-4bc0-bbb3-7ab600694352,"Pyrolysis, Feedstock Recycling, Multimaterial Food Bottles, Mixed Plastic (Flakes)",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,6eef6d20-d20c-497b-a5da-fd0df62a9f85,"multimateria food bottles, mixed plastics (flakes)",,kg,waste
277,91beb684-4d04-38b9-8800-a274762a9d44,"Alumina, at plant",31-33: Manufacturing/3313: Alumina and Aluminum Production and Processing,RNA,1c5b3e13-494b-43a0-8da4-f3cda8f93e55,"Alumina, at plant",Technosphere flows/31-33: Manufacturing/3313: Alumina and Aluminum Production and Processing,kg,product
278,bbd07ca0-b2f3-4b8e-a19e-9777683763e3,"Mechanical Recycling, LDPE Food Packaging Film (small format) (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,abf8fba9-7e88-4590-91b6-d4c3dc6147e8,"Flakes, LDPE Food Packaging Film (small format)",,kg,waste
279,c90c7691-78a0-3457-8bc5-122d05b49c38,"Concrete Pipe, 54"" inch diameter; at plant; per linear foot",31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,US,7f0bccb1-c82f-3f27-9472-ab4d609ddbc8,"Concrete Pipe, 54""",Technosphere flows/31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,m,product
280,dd16097f-e09f-42f7-9791-5e89f203a210,"Disposal, PET Non-food Bottles",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,11c1111f-de74-4049-8b89-5c027861e80e,"Disposal, PET Non-food Bottles",,kg,waste
281,424463dc-4efe-42d7-ad54-3806f46007e9,"Reclaiming, Sorted PET Non-food Bottles",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,f43e5cd3-a22f-47cf-9a02-c1a5167cabd6,Sorted PET Non-food Bottles,,kg,waste
282,e391a117-69ae-3550-987a-8f28a1444eb9,"Electricity, residual fuel oil, at power plant","22: Utilities/2211: Electric Power Generation, Transmission and Distribution",RNA,f7d232cc-70aa-3669-a4e4-d1083d248e69,"Electricity, residual fuel oil, at power plant","Technosphere flows/22: Utilities/2211: Electric Power Generation, Transmission and Distribution",MJ,product
283,dfdb7eba-dfc4-3d24-9683-58b8b0ee1346,"Electricity, biomass, at power plant","22: Utilities/2211: Electric Power Generation, Transmission and Distribution",RNA,64360b9b-adc0-3154-b391-40f2a09891d4,"Electricity, biomass, at power plant","Technosphere flows/22: Utilities/2211: Electric Power Generation, Transmission and Distribution",MJ,product
284,aa75c433-0c77-47cd-a5fe-d2bc03d9c4cc,Brick Bridge; USLCI to USEEIO,Bridge Processes/USLCI to USEEIO,,39ac06d7-be83-3eb5-9045-df0e6db19c0d,"Brick, at plant",Technosphere flows/31-33: Manufacturing/3271: Clay Product and Refractory Manufacturing,kg,product
285,78315fca-7132-345f-bdd2-605420eddfeb,"Ductile Iron Pipe,50"" inch diameter; at plant; per linear foot",31-33: Manufacturing/3329: Other Fabricated Metal Product Manufacturing,US,750d9668-4ef6-3413-aac1-5777346d807c,"Ductile Iron Pipe, 50""",Technosphere flows/31-33: Manufacturing/3329: Other Fabricated Metal Product Manufacturing,m,product
286,3efbebec-e0c2-3136-855a-b278f31d3306,"Concrete Pipe, 50"" inch diameter; at plant; per linear foot",31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,US,339cbb8b-db3c-3571-915c-63f8c8fe8e89,"Concrete Pipe, 50""",Technosphere flows/31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,m,product
287,18b8bc59-90da-35be-b01e-f2fefe29c995,"Ductile Iron Pipe, 54"" inch diameter; at plant; per linear foot",31-33: Manufacturing/3329: Other Fabricated Metal Product Manufacturing,US,5dd01225-d6ea-3f7d-89a7-0e169537ab83,"Ductile Iron Pipe, 54""",Technosphere flows/31-33: Manufacturing/3329: Other Fabricated Metal Product Manufacturing,m,product
288,525df035-8b6d-4b45-801c-a7f1e9072893,"Pyrolysis, Feedstock Recycling, Multimaterial Food Packaging Film, Mixed Plastic (Flakes)",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,fc01b46a-24a4-42ac-b74b-4fe3e904d631,"Multi-material Food Packaging Film, mixed plastics (flakes)",,kg,waste
289,c2bd01a2-0644-358b-8104-7812fb30ed8d,"Concrete Pipe, 84"" inch diameter; at plant; per linear foot",31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,US,a5712347-2037-3946-9658-438359afc169,"Concrete Pipe, 84""",Technosphere flows/31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,m,product
290,25b4ad17-ccd9-36ff-8ed5-4ad7b4814ae3,"Switchgrass, ground and stored, 2022","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,db2c1447-2d40-3fa4-83b2-fe2753bbbf6a,"Switchgrass, ground and stored","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",kg,product
291,625deca5-c86f-441d-9933-b3143f906461,"Pyrolysis, HDPE Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,f2815aea-2af2-4d0b-81b4-cedde09d5ffa,"Flakes, HDPE Other Non-food Rigid",,kg,waste
292,8ccbedef-d726-3fae-a848-a6d41aeab5a4,"Corn stover, at conversion plant, 2022",48-49: Transportation and Warehousing/4842: Specialized Freight Trucking,RNA,01163e75-95cb-3475-9c0d-7d76584078c3,"Corn stover, at conversion plant",Technosphere flows/48-49: Transportation and Warehousing/4842: Specialized Freight Trucking,kg,product
293,ae8acae4-3515-42ae-88b1-f110ce95809d,"Mechanical Recycling, LDPE Non-food Packaging Films (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,4e823bc2-b3c4-46c8-b00d-9a87e04d54fb,"Flakes, LDPE Non-food Packaging Films",,kg,waste
294,d2a29fa9-cdda-457d-a793-554e1513ce59,"Pyrolysis, Feedstock Recycling, Multimaterial Non-food Packaging Film, Mixed Plastic (Flakes)",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,eda2b90b-aae1-4567-965f-8dec3b7efa01,"Multimaterial non-food packaging film, mixed plastics (flakes)",,kg,waste
295,0898854c-e38f-3d23-880f-f8da7d65ca0c,"Ethanol, denatured, switchgrass, biochemical",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,005db14f-6fc8-32d3-95a6-c7b8b8d30fb1,"Ethanol, denatured, switchgrass, biochemical",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
296,d9cadd89-4203-375a-903a-63197cd29c6a,"Ethanol, denatured, forest residues, thermochem",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,2656bfd3-ed3c-3fb8-ab93-6597836a463b,"Ethanol, denatured, forest residues, thermochem",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
297,0879167f-989b-3e3b-b9c5-3c07ea0a3f8e,"Ethanol, denatured, corn stover, biochemical",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,7f49cac3-84a7-345a-abaa-c3671a78c38f,"Ethanol, denatured, corn stover, biochemical",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
298,7aa8e2ff-0e2f-3e6c-b168-ec5168b4be6a,"Ethanol, denatured, wheat straw, biochemical",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,4f541c34-ea5e-3580-a001-80ed28198120,"Ethanol, denatured, wheat straw, biochemical",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
299,8e3e47ea-ed49-329e-8931-29115917bc81,"Ethanol, denatured, corn dry mill",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,f4364ab6-cb8c-3b5c-a9d7-dfe57ac7bceb,"Ethanol, denatured, corn dry mill",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
300,1c7b0ae7-7761-4c6e-8e25-c0f8f08d6e25,"Delamination, Multi-material Food Packaging Film (med-large format) (Flakes)",Z2: Packaging Economy/A5: EOL/A3: Solvent-based Recycling,,f2dba607-9850-4f97-a1c2-1676c71a4027,"Flakes, Multi-material Food Packaging Film (med-large format)",,kg,waste
301,5dacfb93-571f-3502-bf9e-1ce678de151d,"Sodium chloride, at plant","21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",RNA,c28f9211-98eb-3509-95cc-771d8fefae51,"Sodium chloride, at plant","Technosphere flows/21: Mining, Quarrying, and Oil and Gas Extraction/2123: Nonmetallic Mineral Mining and Quarrying",kg,product
302,88b44b36-2322-39a8-9c54-6b89b1b43cd4,"Iron and steel, production mix",31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,RNA,e3d97362-bb7a-3a33-acbf-c2d69c622ed0,"Iron and steel, production mix",Technosphere flows/31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,kg,product
303,fa3871c0-d563-3300-9ec7-f26aafdabfa5,"Propylene oxide, at plant",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,e3e36b0b-cd9f-3394-924d-2e565e97d38d,"Propylene oxide, at plant",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
304,1d7ac207-310f-3366-8f9c-e951b61d31ce,"Polyol ether, for rigid foam polyurethane production, at plant","31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",RNA,e788cf0b-9dbd-341c-9ab2-5a80db504bc0,"Polyol ether, for rigid foam polyurethane production, at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
305,6373ec73-ca57-47bd-8284-2f3cc25b8637,"Copper, at storage Bridge; USLCI to USEEIO",Bridge Processes/USLCI to USEEIO,,19fb905b-a259-3480-848f-af6a058a4d99,"Copper, at regional storage",Technosphere flows/CUTOFF Flows,kg,product
306,6503cc9e-56e3-4f35-b27c-ea3a8e5b0842,"Disposal, PET Other Food Rigid",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,37d8ea56-58a9-4392-acd6-943e7c6173f3,"Disposal, PET Other Food Rigid",,kg,waste
307,8e080e35-7bd5-4a34-88d6-15582310c031,"Reclaiming, Sorted PET Other Food Rigid",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,4f73cbe1-1a5e-4319-becd-97e0b6b4c1ac,Sorted PET Other Food Rigid,,kg,waste
308,19b638bc-033c-3812-a020-18eb2ff8e8eb,"Pyrolysis gasoline, at plant",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,f3d6e4c6-0323-3d9f-a843-b741d2a9b982,"Pyrolysis gasoline, at plant",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,kg,product
309,a5da1e69-27f0-4f76-9be2-9eb276f2ea90,"Polyethylene, high density, HDPE, virgin resin, non-food non-bottle grade",Z2: Packaging Economy/A3: Polymers,,0def374e-dc34-4f2a-81d6-1a8f4eb7faa6,"Polyethylene, high density, HDPE, virgin resin, at plant","Technosphere flows/31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",kg,product
310,28c7500a-494a-47bc-8b04-2b0dc986c61f,"Reclaiming, sorted mixed plastics, PP Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,ad5de80e-fa17-46cf-ab25-2558d8a26a8a,"sorted mixed plastics, PP Other Non-food Rigid",,kg,waste
